9.943675612857474366e-01 9.810998492350698763e-01 9.642154496918922124e-01 9.472117750110476964e-01 9.255081220980554413e-01 9.047936961999335503e-01 8.836704180554350030e-01 8.613704932040170403e-01 8.359813196361953747e-01 8.089642572443173085e-01 7.833711913603731425e-01 7.531070402592690005e-01 7.238725859856458555e-01 6.924007962803820915e-01 6.647122289168144738e-01 6.343902321492830287e-01 6.082551926423196420e-01 5.801864652159590685e-01 5.566464870597898074e-01 5.285806068483082099e-01 5.044260256679286014e-01 4.852413613337411835e-01 4.640323140391630630e-01 4.470862637360963343e-01 4.328814506495692882e-01 4.147303388655680378e-01 3.996915462362323201e-01 3.839132884529983802e-01 3.658374084146530647e-01 3.533438607452979996e-01 3.359295399149116457e-01 3.225185113030751838e-01 3.010513181201318056e-01 2.838021503841379189e-01 2.665300749885522458e-01 2.516954658788418953e-01 2.384565204013205097e-01 2.257475219788213916e-01 2.085160339295480392e-01 1.990852441239626680e-01 1.898732263578847557e-01 1.761404411679093895e-01 1.701276650463507678e-01 1.631803385790410732e-01 1.547333619988663644e-01 1.475091988750551197e-01 1.410069709037609087e-01
9.957108553939992834e-01 9.810561220898607049e-01 9.589574127613931243e-01 9.276690943400944800e-01 8.970668829751970996e-01 8.691198036129650362e-01 8.383906603885458164e-01 8.136039212744196059e-01 7.899910515225352370e-01 7.699938295416064449e-01 7.480208675735403601e-01 7.261119167187387591e-01 7.065715603097786346e-01 6.862656064510854748e-01 6.624978700891129835e-01 6.383289973310870558e-01 6.163573564044908526e-01 5.924095193928359260e-01 5.690518098946963921e-01 5.468032633545399923e-01 5.240509556204573371e-01 5.034696952043107299e-01 4.799615774202402596e-01 4.579149763018112163e-01 4.447263357919817306e-01 4.228501114153476736e-01 4.046837367628042803e-01 3.857769894385787435e-01 3.672770137333964957e-01 3.510538583387156630e-01 3.335617050683928886e-01 3.097442982810089118e-01 2.959129925543267925e-01 2.777109641320842370e-01 2.601903083601356248e-01 2.465767039424936746e-01 2.326459278853362789e-01 2.198010538098724154e-01 2.057304075651093800e-01 1.958676751092955637e-01 1.895435353529882350e-01 1.761194264661331554e-01 1.656046992606858559e-01 1.594198672392115879e-01 1.512346236727027671e-01 1.443330319113276528e-01 1.382906833792730272e-01
9.945548340594896342e-01 9.822317356297075586e-01 9.645904008503749516e-01 9.476833446239757430e-01 9.267591859055183123e-01 9.085282039257894793e-01 8.878046458524595508e-01 8.645309923329664858e-01 8.374222839705733890e-01 8.132896237624932523e-01 7.878640122256075351e-01 7.608658809306467763e-01 7.379456366685968050e-01 7.123099887345631931e-01 6.851603262105276926e-01 6.649692971969891619e-01 6.427210921547593658e-01 6.178839216431154524e-01 5.962903513519055565e-01 5.765788137956988635e-01 5.570140729976368332e-01 5.382725600639748365e-01 5.161315380513221696e-01 4.960420649282598071e-01 4.754152860289017068e-01 4.600005798492276532e-01 4.417709176001891613e-01 4.201212713290177203e-01 4.007207225309167842e-01 3.789313702495678005e-01 3.608762212560068794e-01 3.414270247568328975e-01 3.213433823840218251e-01 2.978396670415047742e-01 2.822428689126505463e-01 2.613657373866296041e-01 2.459963437183358415e-01 2.293938090424558207e-01 2.142678453824258256e-01 2.026105773670169308e-01 1.929369453586227690e-01 1.795148171452285168e-01 1.724557411311656852e-01 1.616342985112226294e-01 1.554720579696205474e-01 1.482846817663883432e-01 1.411984371308798447e-01
9.940313113191246996e-01 9.782128231499485072e-01 9.569832667810967974e-01 9.352634866679014891e-01 9.128937999587340979e-01 8.872705935111729891e-01 8.618825698356513687e-01 8.278662006637940163e-01 7.963648258907347621e-01 7.677097984148673060e-01 7.373822599274290068e-01 7.104694820773359565e-01 6.762664548836285761e-01 6.499585762923428822e-01 6.245495028018741568e-01 5.978825000257941280e-01 5.764322392436903586e-01 5.533195625595843659e-01 5.306782236445428680e-01 5.077825634129665699e-01 4.892949076921708773e-01 4.642680226969114754e-01 4.454794746874752853e-01 4.272782679980882126e-01 4.111633594485321619e-01 3.939588596577932034e-01 3.805164836724352351e-01 3.677801686774965773e-01 3.530985169402514057e-01 3.382718396541923300e-01 3.191990057384347379e-01 3.115053686589708271e-01 2.927497683426308339e-01 2.767765658408125051e-01 2.615557041849435049e-01 2.497977359049314006e-01 2.338917566215323318e-01 2.200835888703865650e-01 2.062386657455176631e-01 1.969103237097972192e-01 1.885648815226179109e-01 1.729455614630570348e-01 1.679525225277632150e-01 1.604081748139225549e-01 1.527751189381826857e-01 1.458473008844441698e-01 1.364966301597879961e-01
9.964909777150787740e-01 9.854273280988485872e-01 9.666877554004630335e-01 9.434779537412333328e-01 9.191276613603440726e-01 8.923192157116384138e-01 8.613770861150631397e-01 8.292645005752927734e-01 7.948272760115958624e-01 7.628416120044517745e-01 7.266076984913519832e-01 7.013990486269127134e-01 6.767128104443503878e-01 6.492147589374184236e-01 6.274467041946009127e-01 6.073282316779865520e-01 5.858400862374684159e-01 5.654694446977802658e-01 5.491115884403857672e-01 5.312127477056272085e-01 5.106672706911070669e-01 4.953360658402204408e-01 4.787735887917771160e-01 4.615533799700436979e-01 4.419911993865069388e-01 4.258030399694322510e-01 4.083090782821799936e-01 3.922266562467927598e-01 3.762398278481199343e-01 3.544718694739413811e-01 3.357477035720763947e-01 3.227686668303298978e-01 3.011990098683045569e-01 2.809299677577267174e-01 2.662151284923557903e-01 2.497711725751243228e-01 2.397855851440396091e-01 2.233272953818488393e-01 2.076339510601181715e-01 1.985355676233458988e-01 1.900188936431017606e-01 1.777597774818644727e-01 1.704980082300162625e-01 1.625102454660787565e-01 1.528653628490548588e-01 1.476323704117148417e-01 1.383922948409522513e-01
9.953598245673166423e-01 9.840734723246172821e-01 9.665739579265016923e-01 9.431065041211926792e-01 9.180717936205122776e-01 8.894275484587388370e-01 8.588989346593691732e-01 8.298225900661581056e-01 8.025096188627135474e-01 7.737206916566984338e-01 7.486762529699585444e-01 7.189488378667187041e-01 6.956678398608893144e-01 6.684980661311685779e-01 6.441932825948829544e-01 6.200915923474450420e-01 5.967336022837805842e-01 5.745700190753038061e-01 5.547990919226782891e-01 5.352439745682282535e-01 5.189265639265412400e-01 4.977523710650595401e-01 4.782782205364835559e-01 4.572881116652263156e-01 4.405659302101061492e-01 4.236348805517416438e-01 4.066317384766098830e-01 3.914856306482752957e-01 3.711929473299612203e-01 3.552079617082731788e-01 3.336011593283092491e-01 3.195234901728306043e-01 3.041677423812633174e-01 2.814030910704059529e-01 2.683695132568944541e-01 2.538017530881105932e-01 2.336467104715206078e-01 2.202352490961758669e-01 2.103723800088493356e-01 1.954644080718785093e-01 1.873697652887662546e-01 1.762851369869258000e-01 1.670828692841359320e-01 1.595171622120118704e-01 1.531751066760764779e-01 1.462194383996869296e-01 1.389675280681852698e-01
9.946445059857617066e-01 9.841901257497016609e-01 9.676685409122279813e-01 9.509105405330220417e-01 9.283046846748054248e-01 9.058842837544225368e-01 8.775282541867823749e-01 8.476576812882119505e-01 8.139573371088808518e-01 7.829570964682878165e-01 7.521229881117373894e-01 7.213857442643414331e-01 6.904966509999740376e-01 6.629584021687016104e-01 6.369736536952921302e-01 6.138891104279007305e-01 5.886739538512384406e-01 5.667764079243697850e-01 5.448362521584744211e-01 5.254443843495003597e-01 5.050549367530118294e-01 4.834779556169273018e-01 4.707893130472499688e-01 4.494116311344300563e-01 4.335873407160865112e-01 4.188410193668046788e-01 4.007962412621032811e-01 3.841083443822133625e-01 3.664010579463931050e-01 3.470382753805781872e-01 3.336107992616028639e-01 3.142826978289708917e-01 2.963432998069019386e-01 2.799884070952637916e-01 2.651880722647428912e-01 2.527092038823797182e-01 2.353123171064273045e-01 2.240612748568138468e-01 2.062814410731216297e-01 1.969878212499102388e-01 1.899315187450896225e-01 1.753952280302520927e-01 1.675296751209632562e-01 1.599794751861368380e-01 1.541929467485044503e-01 1.482880167991666720e-01 1.401036309181000195e-01
9.949341989351492277e-01 9.825647423529421109e-01 9.635579680441050954e-01 9.449485975841386276e-01 9.270870652699884085e-01 9.094886411666854853e-01 8.862457429185269797e-01 8.641824303123638584e-01 8.362926690224915527e-01 8.135652950261498262e-01 7.845674884639306512e-01 7.553679427553582348e-01 7.268861206239721762e-01 7.010915777085463541e-01 6.753232072073629411e-01 6.517048758702427280e-01 6.266513611410832185e-01 6.072952608088409976e-01 5.831937490804102175e-01 5.623663723300976747e-01 5.410532378656590646e-01 5.165687114982464578e-01 4.988442306314442298e-01 4.779029975770298644e-01 4.585469217406876741e-01 4.353497228320999946e-01 4.184356016984052129e-01 4.004810408626519602e-01 3.789213760068940173e-01 3.603209756971664235e-01 3.367179516388201788e-01 3.237971506716972314e-01 3.023186197038676415e-01 2.849366330020434157e-01 2.692734769702024855e-01 2.532734314046860002e-01 2.379283039321045679e-01 2.243242924555673423e-01 2.095763929548483118e-01 1.980568278617458322e-01 1.898184061037639925e-01 1.757756197910433638e-01 1.669664904776419212e-01 1.590978077377680211e-01 1.513148878608897574e-01 1.463506002049964616e-01 1.381759137204139065e-01
9.970853031030132430e-01 9.867624426369039359e-01 9.683881281703249355e-01 9.447961107963690486e-01 9.225766572393635512e-01 8.925679632864454982e-01 8.685289808736523787e-01 8.389191662048551823e-01 8.070347323045848897e-01 7.829936082169446365e-01 7.580963329948269269e-01 7.335751406955319798e-01 7.076264665960543265e-01 6.803675796605037629e-01 6.567448439325027643e-01 6.334140194909624322e-01 6.113443838865814106e-01 5.889719092913592302e-01 5.688209638863546136e-01 5.475158600619155491e-01 5.277960249847074570e-01 5.083399614575049297e-01 4.907951829830248247e-01 4.721640471896357272e-01 4.563592525629148744e-01 4.352822196267888133e-01 4.173774520743886440e-01 3.980774409243008627e-01 3.835801413454048570e-01 3.630259351427325143e-01 3.417278575912915395e-01 3.275625922340794083e-01 3.085985161765043561e-01 2.910449208361514106e-01 2.749392563065840567e-01 2.572227329384363936e-01 2.413801966766225271e-01 2.271935092862914507e-01 2.123999586786029792e-01 2.030028892075280145e-01 1.890817313032278069e-01 1.815788843525415752e-01 1.732754916538770396e-01 1.626310596262006969e-01 1.556916165789764550e-01 1.485839394074006392e-01 1.411929368135849128e-01
9.946359725353162151e-01 9.829028873783622888e-01 9.668287756037017289e-01 9.494367549791129512e-01 9.298641882982313644e-01 9.094192161817322706e-01 8.831599476021331219e-01 8.568900294116519323e-01 8.291327500187488653e-01 8.013971205319574409e-01 7.745041147721527519e-01 7.432874839995470273e-01 7.130341399098484301e-01 6.852377888391926186e-01 6.539044990807704183e-01 6.265958590873926815e-01 6.030902521442359498e-01 5.781650094772307069e-01 5.592942898294221976e-01 5.375732387321668915e-01 5.185680455613639328e-01 5.026862375020584306e-01 4.876757811309622714e-01 4.694462928970762339e-01 4.503727302475496463e-01 4.335306736971636377e-01 4.179497210059500145e-01 4.015998983936449052e-01 3.800362587943876824e-01 3.644456345689371934e-01 3.433084653585249391e-01 3.214756239094828660e-01 3.058032809767421423e-01 2.882271137055374965e-01 2.723255805853887490e-01 2.560365143329668691e-01 2.384111135779060364e-01 2.231069471041535468e-01 2.144964995151439902e-01 2.002664143596227520e-01 1.890678778963718332e-01 1.802395076476329128e-01 1.712617733179724877e-01 1.605513458649167891e-01 1.540867355230268743e-01 1.491618057788778595e-01 1.437803309837959731e-01
