1.300000000000000000e+01 1.400000000000000000e+01 1.500000000000000000e+01 1.600000000000000000e+01
2.546860649994510048e-02 1.030619284879154274e-02 3.866600483615302737e-03 3.223498533358401703e-03
3.447046027182871022e-03 3.251090070444437059e-03 3.142731015488152597e-03 3.143796372527920321e-03
